Zone;Chapelle;Planche;Culture;Conduite;Variété n°;Action;Sem. début;Sem. fin;Mois début;Mois fin;Commentaire;Score adéquation
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;3;Apport de compost;8;8;février;février;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;3;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;3;Plantation;9;11;février;mars;;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;3;Récolte;19;23;mai;juin;;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Apport de compost;10;10;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Semis direct;11;13;mars;mars;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Apport de compost;12;12;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Plantation;13;15;mars;avril;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;4;Récolte;21;25;mai;juin;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Apport de compost;14;14;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Semis direct;15;17;avril;avril;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Apport de compost;16;16;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Plantation;17;19;avril;mai;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;5;Récolte;23;27;juin;juillet;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Apport de compost;19;19;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Semis direct;20;22;mai;mai;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Apport de compost;21;21;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Plantation;22;24;mai;juin;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;6;Récolte;28;32;juillet;août;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Apport de compost;23;23;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Semis direct;24;26;juin;juin;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Plantation;26;28;juin;juillet;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;7;Récolte;32;36;août;septembre;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Semis direct;26;28;juin;juillet;;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Apport de compost;27;27;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Plantation;28;30;juillet;juillet;;90
Tri-chapelle 50m;Chapelle 6;P2;Pois;SA;8;Récolte;34;38;août;septembre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Récolte;19;23;mai;juin;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Travail du sol;41;41;octobre;octobre;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Apport de compost;41;41;octobre;octobre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Semis direct;42;46;octobre;novembre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Travail du sol;46;46;novembre;novembre;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Apport de compost;46;46;novembre;novembre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Paillage;46;46;novembre;novembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;1;Plantation;47;49;novembre;décembre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Apport de compost;10;10;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Semis direct;11;13;mars;mars;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Apport de compost;12;12;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Plantation;13;15;mars;avril;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;2;Récolte;23;27;juin;juillet;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;3;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;3;Apport de compost;14;14;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;3;Semis direct;15;17;avril;avril;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;3;Récolte;25;29;juin;juillet;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Semis direct;26;28;juin;juillet;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Apport de compost;27;27;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Plantation;28;30;juillet;juillet;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;4;Récolte;34;38;août;septembre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Apport de compost;27;27;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Semis direct;28;30;juillet;juillet;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Apport de compost;29;29;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Paillage;29;29;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Plantation;30;32;juillet;août;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;PC;5;Récolte;36;40;septembre;octobre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Récolte;15;19;avril;mai;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Travail du sol;41;41;octobre;octobre;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Apport de compost;41;41;octobre;octobre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Semis direct;42;46;octobre;novembre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Travail du sol;46;46;novembre;novembre;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Apport de compost;46;46;novembre;novembre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Paillage;46;46;novembre;novembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;1;Plantation;47;49;novembre;décembre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Semis en pot/plant;1;2;janvier;janvier;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Travail du sol;2;2;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Apport de compost;2;2;janvier;janvier;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Paillage;2;2;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Plantation;3;5;janvier;janvier;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Récolte;17;21;avril;mai;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Travail du sol;47;47;novembre;novembre;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Apport de compost;47;47;novembre;novembre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;2;Semis direct;48;52;novembre;décembre;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Travail du sol;5;5;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Apport de compost;5;5;janvier;janvier;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Semis direct;6;8;février;février;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Apport de compost;8;8;février;février;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Plantation;9;11;février;mars;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;3;Récolte;19;23;mai;juin;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Apport de compost;10;10;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Semis direct;11;13;mars;mars;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Apport de compost;12;12;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Plantation;13;15;mars;avril;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;4;Récolte;21;25;mai;juin;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Apport de compost;14;14;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Semis direct;15;17;avril;avril;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Apport de compost;16;16;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Plantation;17;19;avril;mai;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;5;Récolte;23;27;juin;juillet;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Apport de compost;19;19;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Semis direct;20;22;mai;mai;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Apport de compost;21;21;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Plantation;22;24;mai;juin;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;6;Récolte;28;32;juillet;août;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Apport de compost;23;23;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Semis direct;24;26;juin;juin;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Plantation;26;28;juin;juillet;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;7;Récolte;32;36;août;septembre;Bassinage nécessaire;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Semis direct;26;28;juin;juillet;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Apport de compost;27;27;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Plantation;28;30;juillet;juillet;;90
Tri-chapelle 50m;Chapelle 6;P3;Pois;SA;8;Récolte;34;38;août;septembre;;90
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;1;Semis en pot/plant;8;10;février;mars;Variétés précoces;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;1;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;1;Apport de compost;10;10;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;1;Paillage;10;10;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;1;Plantation;11;13;mars;mars;Variétés précoces;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;1;Récolte;22;26;mai;juin;Variétés précoces;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;2;Semis en pot/plant;10;12;mars;mars;Variétés précoces;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;2;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;2;Apport de compost;12;12;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;2;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;2;Plantation;13;15;mars;avril;Variétés précoces;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;2;Récolte;23;27;juin;juillet;Variétés précoces;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;3;Semis en pot/plant;12;14;mars;avril;Variétés précoces, de saison et tardives;97
Tri-chapelle 50m;Chapelle 6;P4;Betterave botte;PC;3;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.;97
